image_path,purity,weight,fraud,type
Roboflow_Classifier_train_122A2603_jpg.rf.b11d28d779df850cd9e86342da779a89.jpg,2,2.23,0,0
Roboflow_Classifier_train_122A2617_jpg.rf.0b811039f9780d80494cae86b0101153.jpg,2,4.4,0,0
Roboflow_Classifier_train_122A2617_jpg.rf.48f47f4de5b2c4506424266c78e4ccad.jpg,1,47.93,0,2
Roboflow_Classifier_train_122A2617_jpg.rf.8707803de4449fbe62cb6124ee992895.jpg,2,19.01,0,8
Roboflow_Classifier_train_122A2631_jpg.rf.54b9c9aff6f6a72c4f54bb9eea9e75e4.jpg,2,12.77,0,7
Roboflow_Classifier_train_122A2631_jpg.rf.a0f1b732449630de676659993724a289.jpg,2,5.9,0,3
Roboflow_Classifier_train_122A2631_jpg.rf.a59b6dcae823658d2f868b1dec1579cf.jpg,2,1.17,0,9
Roboflow_Classifier_train_122A2676_jpg.rf.083006f9edd2be9022ecd8bc3ac098ae.jpg,3,13.1,0,6
Roboflow_Classifier_train_122A2676_jpg.rf.662056f3be3e9a77aeb0c48ba81b2c7d.jpg,0,7.34,0,6
Roboflow_Classifier_train_122A2676_jpg.rf.72c3bd38360d5e5d7542c0313112c95a.jpg,1,5.63,0,0
Roboflow_Classifier_train_122A2701_jpg.rf.217193d6ded290b585ce772815361fcb.jpg,3,7.36,0,0
Roboflow_Classifier_train_122A2701_jpg.rf.66f3358ce89aeeef70f4dec447579d89.jpg,2,12.79,0,7
Roboflow_Classifier_train_122A2701_jpg.rf.9942f69016826c8a255d111a93b04f3e.jpg,2,6.39,0,0
Roboflow_Classifier_train_122A2710_jpg.rf.0994ce9eff99f62495c7cbb66e5a2088.jpg,2,24.09,0,2
Roboflow_Classifier_train_122A2710_jpg.rf.9aa9ae398c2e7c11cb1fe232e50e69bb.jpg,2,1.5,0,0
Roboflow_Classifier_train_122A2710_jpg.rf.f19bf4f8f15952a858fefbe79bdf6674.jpg,2,35.85,0,2
Roboflow_Classifier_train_122A2711_jpg.rf.63e78414c79f81857bfac95834fbdd82.jpg,1,13.09,0,8
Roboflow_Classifier_train_122A2711_jpg.rf.6c9c9f6d8a25dcbded87434e300bd0ac.jpg,2,22.77,0,1
Roboflow_Classifier_train_122A2711_jpg.rf.ec2691cbb0ec2627f3e4fb877a17cc0b.jpg,2,1.83,0,9
Roboflow_Classifier_train_122A2714_jpg.rf.107f634bd3247255ccdac893d3c4bebb.jpg,1,6.92,0,0
Roboflow_Classifier_train_122A2714_jpg.rf.68084547970c37cd8f4cb48708bd0a1e.jpg,0,16.77,0,5
Roboflow_Classifier_train_122A2714_jpg.rf.69ad4aa5798fbee69af21ecdf7576c27.jpg,2,2.87,0,4
Roboflow_Classifier_train_122A2718_jpg.rf.3aae541f589cd186dd928ebb26f327a4.jpg,2,3.63,0,4
Roboflow_Classifier_train_122A2718_jpg.rf.c6bc37a7153c443715a63895d0293d2c.jpg,2,14.1,0,5
Roboflow_Classifier_train_122A2718_jpg.rf.ecc2476c14f3d3fce86195e6e74de93d.jpg,1,3.75,0,0
Roboflow_Classifier_train_122A2730_jpg.rf.5962efe720b81824e5405d0e1f7a7dd7.jpg,2,21.71,0,8
Roboflow_Classifier_train_122A2730_jpg.rf.9595f9ee12529ddf02ea6a2a94d71073.jpg,2,4.91,0,3
Roboflow_Classifier_train_122A2730_jpg.rf.da46de345ea81893ee6c27614f25af1c.jpg,2,15.0,0,8
Roboflow_Classifier_train_122A2731_jpg.rf.44608224a4096a1661c289969eca08ab.jpg,1,23.12,0,8
Roboflow_Classifier_train_122A2731_jpg.rf.a8900618eb5916cd5eec2f3a861df25c.jpg,1,1.91,0,9
Roboflow_Classifier_train_122A2731_jpg.rf.c6b185eef40bef5f1ca6c48867f21002.jpg,2,4.69,0,3
Roboflow_Classifier_train_122A2735_jpg.rf.6fb4e9ca20f856858b88f84dde90283c.jpg,2,29.26,0,2
Roboflow_Classifier_train_122A2735_jpg.rf.d3519ec601a938c655e40500c421bee0.jpg,1,52.95,0,2
Roboflow_Classifier_train_122A2735_jpg.rf.e83f7fd46a35916de6a1c334ffe9eb4a.jpg,2,0.72,0,9
Roboflow_Classifier_train_122A2752_jpg.rf.3e23cbb961decadfbc1ea88cd9b67d76.jpg,0,10.38,0,8
Roboflow_Classifier_train_122A2752_jpg.rf.d6eb2f4b35b3e68206033d2f8cb1ea63.jpg,1,3.57,0,4
Roboflow_Classifier_train_122A2752_jpg.rf.da3553ed8b4c56db7952f6e4d036fb05.jpg,2,8.43,0,6
Roboflow_Classifier_train_122A2754_jpg.rf.64fcddd55912603357abb827c1ff95c6.jpg,2,3.24,0,0
Roboflow_Classifier_train_122A2754_jpg.rf.7529f1baf2fa3682d2de0086fc90e349.jpg,2,17.55,0,5
Roboflow_Classifier_train_122A2754_jpg.rf.86034dbb823fe38b3dc50b83058b40b5.jpg,1,36.27,0,1
Roboflow_Classifier_train_122A2759_jpg.rf.719697830f7fb6a04dc7c1085e9b2a85.jpg,0,0.93,0,9
Roboflow_Classifier_train_122A2759_jpg.rf.86f0371373fbde29021b198f906fc77c.jpg,2,4.87,0,4
Roboflow_Classifier_train_122A2759_jpg.rf.fe94ceb9e8dc94062b8371b4ea684168.jpg,2,1.42,0,9
Roboflow_Classifier_train_122A2776_jpg.rf.81e7744e7600b6b26cebe85e9c4f826c.jpg,2,5.89,0,4
Roboflow_Classifier_train_122A2776_jpg.rf.aa54eab2a7b447eb69a0376c6f6efdc4.jpg,1,10.28,0,7
Roboflow_Classifier_train_122A2776_jpg.rf.f8a61cd7c9f7601479e9fa27d088043d.jpg,3,11.77,0,8
Roboflow_Classifier_train_122A2779_jpg.rf.434ba9ab04979a0dd1204e0eef387df2.jpg,1,20.67,0,8
Roboflow_Classifier_train_122A2779_jpg.rf.8e053b99a59d64fe7d4b0718f827bd82.jpg,2,22.02,0,7
Roboflow_Classifier_train_122A2779_jpg.rf.d08417c22d2fff646ebf522b302b8424.jpg,3,15.33,0,5
Roboflow_Classifier_train_122A2784_jpg.rf.56bcfb5cef9b29727ec4569244c8ef5d.jpg,2,19.37,0,7
Roboflow_Classifier_train_122A2784_jpg.rf.7751c468e338177373ad396eae71d1a9.jpg,2,23.07,0,2
Roboflow_Classifier_train_122A2784_jpg.rf.c3283038d13d11859cfe32da495ba50a.jpg,2,33.11,0,2
Roboflow_Classifier_train_122A2785_jpg.rf.00143faa8130a2f3686e2c490a02f749.jpg,1,10.0,0,1
Roboflow_Classifier_train_122A2785_jpg.rf.05d212bd35fa9e45ff7abf5bf33e2d7c.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2785_jpg.rf.647c0df6558d5deb07bf0c586e201045.jpg,2,15.78,0,2
Roboflow_Classifier_train_122A2789_jpg.rf.794dcf45df734f5bb904c4c3f49be0d8.jpg,3,7.25,0,0
Roboflow_Classifier_train_122A2789_jpg.rf.a984f1d1b8cdd42664424a4d9ccca5b4.jpg,2,5.16,0,0
Roboflow_Classifier_train_122A2789_jpg.rf.c6266945bee71b94d6b1e379f2c3a012.jpg,2,2.07,0,9
Roboflow_Classifier_train_122A2796_jpg.rf.79144347a5dec24268f3ddd090f56509.jpg,2,37.98,0,2
Roboflow_Classifier_train_122A2796_jpg.rf.8ba7c49899d813de9c009cb27be56628.jpg,2,22.51,0,8
Roboflow_Classifier_train_122A2796_jpg.rf.94d4ad5bd79075b191ab66954054badf.jpg,1,2.75,0,3
Roboflow_Classifier_train_122A2805_jpg.rf.16ee453e8d20b47e2fe2a733a2d50b41.jpg,2,15.68,0,8
Roboflow_Classifier_train_122A2805_jpg.rf.8134a2b7e3cc5b6b8e9d3ea563ea0d6e.jpg,2,19.59,0,1
Roboflow_Classifier_train_122A2805_jpg.rf.be1203f919852ef1094e0a2d592432fc.jpg,1,1.0,0,3
Roboflow_Classifier_train_122A2809_jpg.rf.896843f3bc32c94cc71fee527e197254.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2809_jpg.rf.9dbffaf41226d53e039a29bf0df6a106.jpg,2,9.73,0,5
Roboflow_Classifier_train_122A2809_jpg.rf.e9a6e6e41bd04d696bcbb80aea546b17.jpg,0,15.58,0,5
Roboflow_Classifier_train_122A2811_jpg.rf.584cabb5a431a8b8187c54c71c3b6c64.jpg,2,16.61,0,5
Roboflow_Classifier_train_122A2811_jpg.rf.8c45196aa1e8b837ad40fa32388a738e.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2811_jpg.rf.e35fbfbd6a0740cef6fd278d2778efc4.jpg,0,26.96,0,7
Roboflow_Classifier_train_122A2812_jpg.rf.4d76eb442aa81c1d7a1a70d7fda121b4.jpg,0,2.82,0,4
Roboflow_Classifier_train_122A2812_jpg.rf.6eb064913be2b78ac24547c771bd47ea.jpg,1,7.02,0,0
Roboflow_Classifier_train_122A2812_jpg.rf.8c6e09065b6107f11cc928be087f0061.jpg,1,22.45,0,6
Roboflow_Classifier_train_122A2820_jpg.rf.214d0630a77b729d3516602aa55e3aec.jpg,2,15.37,0,8
Roboflow_Classifier_train_122A2820_jpg.rf.921282b2a2eada40d1b51a1b0f6371f7.jpg,2,14.92,0,6
Roboflow_Classifier_train_122A2820_jpg.rf.f4c00b965d5b7d856c77600f3b601a48.jpg,2,1.23,0,3
Roboflow_Classifier_train_122A2843_jpg.rf.985a40b2e87ef2fba8a477736d2c4ee4.jpg,1,20.57,0,2
Roboflow_Classifier_train_122A2843_jpg.rf.9f4d93680a1770bbf2099db6df4e9b35.jpg,3,15.53,0,5
Roboflow_Classifier_train_122A2843_jpg.rf.f3fa957f157d9068a154b5ddfa8234ad.jpg,2,5.53,0,0
Roboflow_Classifier_train_122A2844_jpg.rf.02dc2fb3658a87580b254feea64f8e84.jpg,1,6.52,0,6
Roboflow_Classifier_train_122A2844_jpg.rf.30fe20efcb1a0e4c253b1ccc64605ae7.jpg,1,3.19,0,4
Roboflow_Classifier_train_122A2844_jpg.rf.f4e8622e7aa900552a1bbc3b8aba62b7.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2849_jpg.rf.088329f331a2422fa8c823169ef73a69.jpg,2,10.34,0,1
Roboflow_Classifier_train_122A2849_jpg.rf.7df0e8406b3404d2e11deb6dd34318f1.jpg,0,18.25,0,5
Roboflow_Classifier_train_122A2849_jpg.rf.c8f4d45cbc941536d3dd8bb81ac41f66.jpg,1,33.38,0,2
Roboflow_Classifier_train_122A2850_jpg.rf.7a6ea0cc412f057984e0d42bc33bed8e.jpg,2,1.34,0,9
Roboflow_Classifier_train_122A2850_jpg.rf.c7f36ad0035a086666d62de7a4bf93ac.jpg,2,18.08,0,2
Roboflow_Classifier_train_122A2850_jpg.rf.e7d27195c4aab7548ad868246091c06d.jpg,1,19.19,0,5
Roboflow_Classifier_train_122A2852_jpg.rf.a5ac5341c524557a1e0497a48d8356dd.jpg,2,24.39,0,8
Roboflow_Classifier_train_122A2852_jpg.rf.bf8f1a26d1537f19a140568309e863dd.jpg,2,4.34,0,4
Roboflow_Classifier_train_122A2852_jpg.rf.fbd224a5a94bbce0f5cd83989ad9d19f.jpg,2,24.98,0,2
Roboflow_Classifier_train_122A2869_jpg.rf.369dcd198c3df31f6ccc27c053207a4f.jpg,2,2.88,0,4
Roboflow_Classifier_train_122A2869_jpg.rf.aaa04a008f5e92619845cfd5cb086514.jpg,2,3.82,0,3
Roboflow_Classifier_train_122A2869_jpg.rf.f0aba176d2ebd14ae35d171bfda99fe9.jpg,0,5.12,0,0
Roboflow_Classifier_train_122A2870_jpg.rf.2766e9be4cbc66f32a6a440fad790172.jpg,2,19.1,0,7
Roboflow_Classifier_train_122A2870_jpg.rf.aff5fdf9bd96713b7ac08db68a11eab8.jpg,2,0.94,0,9
Roboflow_Classifier_train_122A2870_jpg.rf.b26a05a17c65aa99ae754290f1cbe5ca.jpg,2,21.67,0,8
Roboflow_Classifier_train_122A2885_jpg.rf.4136d33baffc5443540f38cb17889a17.jpg,2,1.56,0,9
Roboflow_Classifier_train_122A2885_jpg.rf.b9ff01bd965798069c16c1e35dc12792.jpg,2,32.4,0,1
Roboflow_Classifier_train_122A2885_jpg.rf.fd5f2cadbd793d6051955d2650e3b0f2.jpg,2,14.84,0,6
Roboflow_Classifier_train_122A2886_jpg.rf.509c1062677588305d41141aa9474609.jpg,0,35.4,0,1
Roboflow_Classifier_train_122A2886_jpg.rf.ec32bd749ede7c053a0ada8dbb8b3cfa.jpg,2,33.23,0,2
Roboflow_Classifier_train_122A2886_jpg.rf.f7989f9333313b718fee426b84ba0039.jpg,1,3.03,0,3
Roboflow_Classifier_train_122A2887_jpg.rf.222749910b008d302b17eb7a4a69aba2.jpg,3,8.0,0,8
Roboflow_Classifier_train_122A2887_jpg.rf.a6549d97f9e77bf7abee454a0bb4f182.jpg,0,6.36,0,0
Roboflow_Classifier_train_122A2887_jpg.rf.ab1112e06a98d28603a1709384582422.jpg,2,2.37,0,9
Roboflow_Classifier_train_122A2899_jpg.rf.0d0b854b33515336933f580b0b1f0d40.jpg,0,14.58,0,1
Roboflow_Classifier_train_122A2899_jpg.rf.4c10a4ac837f4246a9795af6a29a3372.jpg,1,8.0,0,8
Roboflow_Classifier_train_122A2899_jpg.rf.72b51f6b3b59467408c38e0cf09c1c1e.jpg,3,4.74,0,0
Roboflow_Classifier_train_122A2900_jpg.rf.77ebba23970d0cbaeb562bc23d0af6ac.jpg,2,34.86,0,1
Roboflow_Classifier_train_122A2900_jpg.rf.a67c3fcb30040213560bc316531020d0.jpg,0,15.29,0,8
Roboflow_Classifier_train_122A2900_jpg.rf.b1be9e10648507e559647d65ae140a60.jpg,1,4.06,0,4
Roboflow_Classifier_train_122A2915_jpg.rf.6baf9e436fd68eb0640244d93e1be385.jpg,0,1.73,0,4
Roboflow_Classifier_train_122A2915_jpg.rf.c42e9f50e23264f55b69dad53381bfaa.jpg,2,5.44,0,3
Roboflow_Classifier_train_122A2915_jpg.rf.dac101ed860e18421583a302157be4b0.jpg,2,6.8,0,6
Roboflow_Classifier_train_122A2916_jpg.rf.33f010a047592e427dc8fbfd58dcbccd.jpg,2,16.32,0,1
Roboflow_Classifier_train_122A2916_jpg.rf.7f6a9d5727ed786574b47ab52435aaa2.jpg,1,22.39,0,1
Roboflow_Classifier_train_122A2916_jpg.rf.c64ed6fe6b0850d1a6d1be65164a239d.jpg,2,2.78,0,4
Roboflow_Classifier_train_122A2917_jpg.rf.1df09240ce9c372aefcb339c60e61ffd.jpg,1,6.56,0,5
Roboflow_Classifier_train_122A2917_jpg.rf.6f5f70a44a0df924b96206fea9a515cb.jpg,2,5.09,0,3
Roboflow_Classifier_train_122A2917_jpg.rf.d6175843f7a1292f934133fa625ce863.jpg,2,13.97,0,8
Roboflow_Classifier_train_122A2918_jpg.rf.bc73049615217d7992291b2a3fcef809.jpg,2,38.43,0,1
Roboflow_Classifier_train_122A2918_jpg.rf.bdb635eb0803a1d7c612751af23bb97f.jpg,2,51.96,0,2
Roboflow_Classifier_train_122A2918_jpg.rf.e3c63f52acd9b7049b565835a37f6e19.jpg,3,3.94,0,4
Roboflow_Classifier_train_122A2920_jpg.rf.33ba4c847003284a28148ac3b388d883.jpg,2,1.17,0,9
Roboflow_Classifier_train_122A2920_jpg.rf.9b312c3fbac482b9aca36b3ccf8b54eb.jpg,1,23.99,0,7
Roboflow_Classifier_train_122A2920_jpg.rf.f1492420a6c61ecda0ded21d7cdaa526.jpg,2,3.09,0,3
Roboflow_Classifier_train_122A2921_jpg.rf.246aa3c8b1e72e4c05b5077b696a8b28.jpg,2,33.26,0,1
Roboflow_Classifier_train_122A2921_jpg.rf.9eb38865f8c1d3d331387f0e859d3ad8.jpg,0,4.46,0,4
Roboflow_Classifier_train_122A2921_jpg.rf.b2f1ad789537e2b709ab4e9903c8fe76.jpg,2,26.26,0,2
Roboflow_Classifier_train_122A2923_jpg.rf.404ab4e84c6693088fda0cc337906ce9.jpg,2,10.32,0,5
Roboflow_Classifier_train_122A2923_jpg.rf.bf2336b1409ca6a86e881b5147128e35.jpg,0,13.81,0,8
Roboflow_Classifier_train_122A2923_jpg.rf.d42ae507ca9199649f3cfc1f5a52bcf5.jpg,1,3.59,0,4
Roboflow_Classifier_train_122A2924_jpg.rf.7a0240a3a83a791579953ed37238c818.jpg,2,14.32,0,8
Roboflow_Classifier_train_122A2924_jpg.rf.bad62c505753899cbf6a1d9466d03ef7.jpg,2,6.7,0,3
Roboflow_Classifier_train_122A2924_jpg.rf.edc0235549ec0b9b9410c8c3ebe2ca03.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2927_jpg.rf.4f58ddecf2f141282891ad2e24d98254.jpg,2,11.16,0,5
Roboflow_Classifier_train_122A2927_jpg.rf.7693e13f0e02e8593dfd7e557fbb3689.jpg,2,18.81,0,7
Roboflow_Classifier_train_122A2927_jpg.rf.d01fc72a5da448f653cf8821a51ae520.jpg,1,20.33,0,5
Roboflow_Classifier_train_122A2930_jpg.rf.011e3989b9f33485e4c82d6fac6f59ce.jpg,2,25.16,0,7
Roboflow_Classifier_train_122A2930_jpg.rf.aadf3d7673f0d557ba9ddaeb0446f593.jpg,2,3.31,0,4
Roboflow_Classifier_train_122A2930_jpg.rf.b05d9ab7840acc95c901c39b21a00af1.jpg,2,17.95,0,5
Roboflow_Classifier_train_122A2935_jpg.rf.46c558c43858dda5908a5d6be05c3843.jpg,0,8.94,0,0
Roboflow_Classifier_train_122A2935_jpg.rf.e909532ce3e9eec593e0cc3ba67253b6.jpg,2,10.0,0,1
Roboflow_Classifier_train_122A2935_jpg.rf.eb25953dc4bbb744ba738eb64bd9da15.jpg,1,3.81,0,4
Roboflow_Classifier_train_122A2937_jpg.rf.03213851d7d4eaa05024fb098ef15539.jpg,0,5.75,0,0
Roboflow_Classifier_train_122A2937_jpg.rf.a338e08e75f1387e201f0fc930556a8d.jpg,2,2.0,0,9
Roboflow_Classifier_train_122A2937_jpg.rf.ad2e765a8ff462e4a4b6586d38a34de5.jpg,2,41.74,0,2
Roboflow_Classifier_train_122A2940_jpg.rf.3e6b785502f61bc8a314deebd81bd878.jpg,2,2.69,0,3
Roboflow_Classifier_train_122A2940_jpg.rf.90115f3bc76ffb187ab7048e5a278d33.jpg,1,6.53,0,0
Roboflow_Classifier_train_122A2940_jpg.rf.bb9c775ffb457e5d235b8db1968c5160.jpg,2,10.9,0,1
Roboflow_Classifier_train_122A2942_jpg.rf.666ddbfbb137b4f1b3d05033e58f14ba.jpg,0,8.36,0,0
Roboflow_Classifier_train_122A2942_jpg.rf.781d224e4e32f3d72396c104f0508a40.jpg,2,2.55,0,4
Roboflow_Classifier_train_122A2942_jpg.rf.d64e9ee74a816cf8016e6612f912f87d.jpg,1,26.44,0,7
Roboflow_Classifier_train_122A2943_jpg.rf.25657b8204a473e541eb1abb3724988e.jpg,2,25.81,0,1
Roboflow_Classifier_train_122A2943_jpg.rf.9feb52ecbb8b5f6e455d55bd550adf66.jpg,3,8.71,0,6
Roboflow_Classifier_train_122A2943_jpg.rf.b77eb2323909e99e5566d7ef3d1542d3.jpg,2,15.2,0,7
Roboflow_Classifier_train_122A2944_jpg.rf.65d898768f49c4d2a882d685da2b91cf.jpg,2,20.21,0,1
Roboflow_Classifier_train_122A2944_jpg.rf.ae84efa8a29825e94d29b8d5c9391e4c.jpg,0,14.72,0,2
Roboflow_Classifier_train_122A2944_jpg.rf.e1bfb10eb7f444bf061996c2a20e247e.jpg,0,54.28,0,2
Roboflow_Classifier_train_122A2947_jpg.rf.213ffd7f7909e19dc6fb1113f2c889aa.jpg,1,5.0,0,6
Roboflow_Classifier_train_122A2947_jpg.rf.70b5ea9cec9d4aef23947fdccb2df69a.jpg,3,22.55,0,1
Roboflow_Classifier_train_122A2947_jpg.rf.a5f975df45eb0fa2fe98b157ca700a2d.jpg,2,11.25,0,5
Roboflow_Classifier_train_122A2948_jpg.rf.2b765f450fd9087ef4b3b30ce7130f62.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2948_jpg.rf.a991dd72fdeeb4325d6549ff4948f5f8.jpg,1,25.38,0,7
Roboflow_Classifier_train_122A2948_jpg.rf.cf9b3a30d036a93db14b73df09e7e31b.jpg,2,1.69,0,9
Roboflow_Classifier_train_122A2949_jpg.rf.020f91a5242b2414bf200fa220f6242d.jpg,3,44.46,0,1
Roboflow_Classifier_train_122A2949_jpg.rf.8d3493147e332d52e7127d6bbdcc3735.jpg,2,4.77,0,0
Roboflow_Classifier_train_122A2949_jpg.rf.f772330f4c66b70b370d9bab8e77bd6e.jpg,2,31.4,0,7
Roboflow_Classifier_train_122A2956_jpg.rf.11ba6e72bc6649227eb1d4d60284c100.jpg,2,1.33,0,9
Roboflow_Classifier_train_122A2956_jpg.rf.47e847068d03e0d953d70e610243d92c.jpg,1,2.99,0,3
Roboflow_Classifier_train_122A2956_jpg.rf.eba5b36639829a7a95409dce1f9e0ef0.jpg,2,33.94,0,2
Roboflow_Classifier_train_122A2957_jpg.rf.18639700c760313643bf034f34851fa7.jpg,1,15.41,0,6
Roboflow_Classifier_train_122A2957_jpg.rf.a48386cbc0eefcda2aca06f08e259599.jpg,3,14.79,0,8
Roboflow_Classifier_train_122A2957_jpg.rf.ef736cd1c705242059b4b38f44058984.jpg,1,22.2,0,2
Roboflow_Classifier_train_122A2971_jpg.rf.c56a508eafb3adf1d32314763e58739f.jpg,2,6.7,0,0
Roboflow_Classifier_train_122A2971_jpg.rf.d383c42021c988c1d2e295255533ecfc.jpg,2,4.3,0,3
Roboflow_Classifier_train_122A2971_jpg.rf.e52181d5dca18c49afc5ee4fb51964f5.jpg,2,32.5,0,2
Roboflow_Classifier_train_122A2974_jpg.rf.230289f5496748c54c9e067f93a88184.jpg,1,35.14,0,1
Roboflow_Classifier_train_122A2974_jpg.rf.5efd08ceca7daac930321791adca5089.jpg,1,19.43,0,8
Roboflow_Classifier_train_122A2974_jpg.rf.e2dffadae3b8baadab0f8ba1ed9c7454.jpg,0,23.79,0,1
Roboflow_Classifier_train_122A2976_jpg.rf.2ac5e68534ec00267b26568c71356291.jpg,1,3.24,0,3
Roboflow_Classifier_train_122A2976_jpg.rf.3464cd74e4cd10b2622b43ff325eac0c.jpg,3,20.6,0,7
Roboflow_Classifier_train_122A2976_jpg.rf.f3e3bb36a7932c594b678c28c7096650.jpg,1,26.18,0,1
Roboflow_Classifier_train_122A2977_jpg.rf.783f3400d26c33ed23f830f34c757f19.jpg,2,13.21,0,5
Roboflow_Classifier_train_122A2977_jpg.rf.7a8d1913290da6c30e95001d672b5c83.jpg,2,1.47,0,9
Roboflow_Classifier_train_122A2977_jpg.rf.b8aa65afd46f3a5f61ea56cd7fa5856f.jpg,1,3.27,0,3
Roboflow_Classifier_train_122A2979_jpg.rf.0f864ad84b4011ce03e6cef27c057a42.jpg,3,22.17,0,5
Roboflow_Classifier_train_122A2979_jpg.rf.22f942fb7b29f69850ae7e35c4a3dd05.jpg,1,4.44,0,3
Roboflow_Classifier_train_122A2979_jpg.rf.49a04fc3ed7df6699d63ab24cac1f622.jpg,1,3.41,0,4
Roboflow_Classifier_train_122A2982_jpg.rf.13deb44c90804b1f2fb8f89b0909735d.jpg,2,6.29,0,0
Roboflow_Classifier_train_122A2982_jpg.rf.68b232894f90f6697dea8c3ba26f4345.jpg,2,5.12,0,3
Roboflow_Classifier_train_122A2982_jpg.rf.f7f3e68531197d99f04e2298549fc431.jpg,2,28.44,0,8
Roboflow_Classifier_train_122A2983_jpg.rf.1453f1ec2494493cd78b09eb7a11ac53.jpg,2,43.79,0,2
Roboflow_Classifier_train_122A2983_jpg.rf.c6328a1aadd7e859aa59d987cb1198ec.jpg,1,14.03,0,8
Roboflow_Classifier_train_122A2983_jpg.rf.f72b282e88839e6ab7de3e95e50ddebc.jpg,2,2.33,0,4
Roboflow_Classifier_train_122A2986_jpg.rf.0f485908c72809e2a8b94f4e90a509d4.jpg,1,11.36,0,1
Roboflow_Classifier_train_122A2986_jpg.rf.a4bb4c4cf806a4330460948aa5149d51.jpg,2,1.8,0,9
Roboflow_Classifier_train_122A2986_jpg.rf.fbf18008d9ed929b6388f5b1dc47d60a.jpg,3,22.79,0,2
Roboflow_Classifier_train_122A2988_jpg.rf.947ce631469a1cd244b54df4ef7c9e98.jpg,2,19.01,0,7
Roboflow_Classifier_train_122A2988_jpg.rf.c959de1a1f60d696b65edeb71a9e929a.jpg,2,1.45,0,3
Roboflow_Classifier_train_122A2988_jpg.rf.f2fa330097dab6cee81ac25b12689869.jpg,2,5.0,0,6
Roboflow_Classifier_train_122A2990_jpg.rf.4d41aa8da0d19c0b0476d23d53d0c090.jpg,1,20.97,0,5
Roboflow_Classifier_train_122A2990_jpg.rf.70c034fcb89d4f13a84f019bc8f5a957.jpg,2,2.32,0,4
Roboflow_Classifier_train_122A2990_jpg.rf.9c443a451840bd308144670c1a672d58.jpg,2,16.55,0,6
Roboflow_Classifier_train_122A2991_jpg.rf.40ce170985af1195803da4728a6834b4.jpg,2,17.36,0,8
Roboflow_Classifier_train_122A2991_jpg.rf.a909c2d20976c0bb75e2524f111e7cfb.jpg,2,8.0,0,8
Roboflow_Classifier_train_122A2991_jpg.rf.b6aedcd882b5251de2777e037d0ea121.jpg,2,2.39,0,4
Roboflow_Classifier_train_122A2993_jpg.rf.3a20f1cdaabe30ce740718bba41c2e3f.jpg,1,1.14,0,9
Roboflow_Classifier_train_122A2993_jpg.rf.8886d005fe4f99b48f40a43bc6d727e5.jpg,1,2.82,0,3
Roboflow_Classifier_train_122A2993_jpg.rf.8c77ad7de4aab9a93332ea762c67eeba.jpg,2,57.87,0,2
Roboflow_Classifier_train_122A2994_jpg.rf.240d12f058bf581e62fd1ca752964358.jpg,3,13.39,0,7
Roboflow_Classifier_train_122A2994_jpg.rf.765cdaad7ad2f815eef086652cc2ea82.jpg,2,28.31,0,1
Roboflow_Classifier_train_122A2994_jpg.rf.d43026bf92248db243621b815919e9b8.jpg,1,1.29,0,9
Roboflow_Classifier_train_122A2995_jpg.rf.56f8c40565553207bbc7afd423372dac.jpg,1,1.93,0,3
Roboflow_Classifier_train_122A2995_jpg.rf.74527944a5d556948fc69240cf7bc265.jpg,2,1.89,0,9
Roboflow_Classifier_train_122A2995_jpg.rf.ea4edb56387304a2efdf3f97d5cd6244.jpg,2,17.36,0,6
Roboflow_Classifier_train_122A2996_jpg.rf.04da4590c1390ac260a6078ffbe2168e.jpg,1,2.08,0,4
Roboflow_Classifier_train_122A2996_jpg.rf.6e40ca992e6e17b11f1f83b4b4d886df.jpg,2,18.75,0,5
Roboflow_Classifier_train_122A2996_jpg.rf.cacec35dcf71de44559533d728cf5e4f.jpg,2,2.06,0,4
Roboflow_Classifier_train_122A2999_jpg.rf.6f2bfe840564041aaa55a186c9794b0b.jpg,3,3.2,0,0
Roboflow_Classifier_train_122A2999_jpg.rf.d74b2825dd570905465cd0c2b6eb1c93.jpg,2,32.1,0,2
Roboflow_Classifier_train_122A2999_jpg.rf.de16b7e1ce9ccffa04b5616630a2d535.jpg,2,5.06,0,3
Roboflow_Classifier_train_122A3001_jpg.rf.1aa6bef09b7d010e42a6809612ae5ec7.jpg,3,29.12,0,1
Roboflow_Classifier_train_122A3001_jpg.rf.24a01b18c891c4bb7a3b42bca24802ca.jpg,2,12.58,0,7
Roboflow_Classifier_train_122A3001_jpg.rf.88bc85fe3a6f882c504ea2808fdbd00d.jpg,3,23.21,0,1
Roboflow_Classifier_train_122A3006_jpg.rf.1bfdea461655cc70b78fc569bcabc1a1.jpg,1,4.63,0,3
Roboflow_Classifier_train_122A3006_jpg.rf.334024b395ed4c02e760f8e18426fe86.jpg,2,31.43,0,7
Roboflow_Classifier_train_122A3006_jpg.rf.50298111f42fd02f19cea81dc331aa20.jpg,1,41.07,0,2
